,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
367,0.679,0.724,8,-9.265,1,0.258,0.524,2.38E-05,0.765,0.874,92.585,audio_features,7dZanttu013xDQlAJprAZC,spotify:track:7dZanttu013xDQlAJprAZC,https://api.spotify.com/v1/tracks/7dZanttu013xDQlAJprAZC,https://api.spotify.com/v1/audio-analysis/7dZanttu013xDQlAJprAZC,182800,4
368,0.624,0.896,9,-7.915,1,0.47,0.349,0,0.969,0.652,95.97,audio_features,4BtGch9Jl7HIehy9dK9UzR,spotify:track:4BtGch9Jl7HIehy9dK9UzR,https://api.spotify.com/v1/tracks/4BtGch9Jl7HIehy9dK9UzR,https://api.spotify.com/v1/audio-analysis/4BtGch9Jl7HIehy9dK9UzR,234040,4
369,0.419,0.871,11,-6.432,0,0.468,0.715,0,0.211,0.577,201.451,audio_features,1P3eYnB5KiF4S2qZ7iQnOP,spotify:track:1P3eYnB5KiF4S2qZ7iQnOP,https://api.spotify.com/v1/tracks/1P3eYnB5KiF4S2qZ7iQnOP,https://api.spotify.com/v1/audio-analysis/1P3eYnB5KiF4S2qZ7iQnOP,150520,4
370,0.571,0.717,6,-8.333,1,0.336,0.359,3.12E-06,0.797,0.881,87.54,audio_features,60PZUWKsJC52uXaPlPcEVf,spotify:track:60PZUWKsJC52uXaPlPcEVf,https://api.spotify.com/v1/tracks/60PZUWKsJC52uXaPlPcEVf,https://api.spotify.com/v1/audio-analysis/60PZUWKsJC52uXaPlPcEVf,131867,4
371,0.784,0.696,7,-8.331,1,0.316,0.0156,0,0.433,0.711,110.307,audio_features,1a9qF8g8cctPiaLfJzxVK7,spotify:track:1a9qF8g8cctPiaLfJzxVK7,https://api.spotify.com/v1/tracks/1a9qF8g8cctPiaLfJzxVK7,https://api.spotify.com/v1/audio-analysis/1a9qF8g8cctPiaLfJzxVK7,241520,4
372,0.603,0.827,10,-5.677,0,0.217,0.147,0,0.393,0.846,93.01,audio_features,07nA7gafu75RjIkAUxtjjr,spotify:track:07nA7gafu75RjIkAUxtjjr,https://api.spotify.com/v1/tracks/07nA7gafu75RjIkAUxtjjr,https://api.spotify.com/v1/audio-analysis/07nA7gafu75RjIkAUxtjjr,168013,4
373,0.65,0.66,11,-6.96,1,0.306,0.0265,0,0.616,0.754,105.721,audio_features,5SFMhTRSO8jL2PtamoO1Q7,spotify:track:5SFMhTRSO8jL2PtamoO1Q7,https://api.spotify.com/v1/tracks/5SFMhTRSO8jL2PtamoO1Q7,https://api.spotify.com/v1/audio-analysis/5SFMhTRSO8jL2PtamoO1Q7,240267,4
374,0.512,0.764,1,-5.085,0,0.246,0.304,0,0.274,0.698,165.831,audio_features,06JvX7FobdW07Qa81nghOl,spotify:track:06JvX7FobdW07Qa81nghOl,https://api.spotify.com/v1/tracks/06JvX7FobdW07Qa81nghOl,https://api.spotify.com/v1/audio-analysis/06JvX7FobdW07Qa81nghOl,281720,4
375,0.647,0.669,6,-7.874,1,0.282,0.0823,0,0.342,0.553,96.269,audio_features,12Lemsk6c6ohm9afZxYUBz,spotify:track:12Lemsk6c6ohm9afZxYUBz,https://api.spotify.com/v1/tracks/12Lemsk6c6ohm9afZxYUBz,https://api.spotify.com/v1/audio-analysis/12Lemsk6c6ohm9afZxYUBz,299627,4
376,0.368,0.864,11,-3.335,0,0.0393,0.0197,0,0.234,0.374,137.526,audio_features,4MR9iW77LJoPPDjwAYbIZZ,spotify:track:4MR9iW77LJoPPDjwAYbIZZ,https://api.spotify.com/v1/tracks/4MR9iW77LJoPPDjwAYbIZZ,https://api.spotify.com/v1/audio-analysis/4MR9iW77LJoPPDjwAYbIZZ,240227,4
377,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,audio_features,3mr584ZFSkZrWja9kJAzlb,spotify:track:3mr584ZFSkZrWja9kJAzlb,https://api.spotify.com/v1/tracks/3mr584ZFSkZrWja9kJAzlb,https://api.spotify.com/v1/audio-analysis/3mr584ZFSkZrWja9kJAzlb,286482,4
378,0.437,0.567,11,-12.797,1,0.0386,0.366,0.846,0.175,0.326,130.147,audio_features,589AelScFm0FYQ4VG1biJi,spotify:track:589AelScFm0FYQ4VG1biJi,https://api.spotify.com/v1/tracks/589AelScFm0FYQ4VG1biJi,https://api.spotify.com/v1/audio-analysis/589AelScFm0FYQ4VG1biJi,173093,4
379,0.4,0.291,8,-11.682,1,0.0448,0.971,0.00312,0.148,0.327,79.17,audio_features,51WcF4bMAAhJTUhLMHl6Dh,spotify:track:51WcF4bMAAhJTUhLMHl6Dh,https://api.spotify.com/v1/tracks/51WcF4bMAAhJTUhLMHl6Dh,https://api.spotify.com/v1/audio-analysis/51WcF4bMAAhJTUhLMHl6Dh,216250,4
380,0.413,0.518,4,-9.589,1,0.079,0.786,4.70E-06,0.818,0.205,120.664,audio_features,33TqEVMeD9FUfyL2V5kDW7,spotify:track:33TqEVMeD9FUfyL2V5kDW7,https://api.spotify.com/v1/tracks/33TqEVMeD9FUfyL2V5kDW7,https://api.spotify.com/v1/audio-analysis/33TqEVMeD9FUfyL2V5kDW7,270677,4
381,0.287,0.524,11,-8.821,1,0.0898,0.76,0.00018,0.15,0.378,167.965,audio_features,5DsmK9Xx16mjpPDjSU4YhQ,spotify:track:5DsmK9Xx16mjpPDjSU4YhQ,https://api.spotify.com/v1/tracks/5DsmK9Xx16mjpPDjSU4YhQ,https://api.spotify.com/v1/audio-analysis/5DsmK9Xx16mjpPDjSU4YhQ,246071,3
382,0.725,0.545,7,-10.08,1,0.0764,0.155,0.000156,0.502,0.38,159.988,audio_features,2RPbRx7ySrYfq62yNKPvQV,spotify:track:2RPbRx7ySrYfq62yNKPvQV,https://api.spotify.com/v1/tracks/2RPbRx7ySrYfq62yNKPvQV,https://api.spotify.com/v1/audio-analysis/2RPbRx7ySrYfq62yNKPvQV,103281,4
383,0.419,0.477,7,-9.708,1,0.126,0.837,0.000307,0.12,0.56,175.823,audio_features,3xsqVzOwQIF3cx1BUOXfwr,spotify:track:3xsqVzOwQIF3cx1BUOXfwr,https://api.spotify.com/v1/tracks/3xsqVzOwQIF3cx1BUOXfwr,https://api.spotify.com/v1/audio-analysis/3xsqVzOwQIF3cx1BUOXfwr,179822,4
384,0.22,0.446,9,-10.188,0,0.0445,0.672,0.00926,0.895,0.225,181.961,audio_features,1L26DQEUyv3IUpg4YvZa8z,spotify:track:1L26DQEUyv3IUpg4YvZa8z,https://api.spotify.com/v1/tracks/1L26DQEUyv3IUpg4YvZa8z,https://api.spotify.com/v1/audio-analysis/1L26DQEUyv3IUpg4YvZa8z,205962,4
385,0.452,0.11,6,-16.139,1,0.0441,0.913,4.50E-06,0.1,0.27,88.804,audio_features,46xxJ4yrue8AwenGajEliH,spotify:track:46xxJ4yrue8AwenGajEliH,https://api.spotify.com/v1/tracks/46xxJ4yrue8AwenGajEliH,https://api.spotify.com/v1/audio-analysis/46xxJ4yrue8AwenGajEliH,172416,4
386,0.228,0.615,7,-5.626,1,0.0328,0.0487,0.00293,0.327,0.12,166.035,audio_features,3rQ0ZaLrkLv8HhAAKSbAC0,spotify:track:3rQ0ZaLrkLv8HhAAKSbAC0,https://api.spotify.com/v1/tracks/3rQ0ZaLrkLv8HhAAKSbAC0,https://api.spotify.com/v1/audio-analysis/3rQ0ZaLrkLv8HhAAKSbAC0,366067,4
387,0.673,0.627,5,-8.469,0,0.0377,0.136,0.424,0.366,0.761,117.911,audio_features,1unBUyjeQUDiJ8N89XiDrr,spotify:track:1unBUyjeQUDiJ8N89XiDrr,https://api.spotify.com/v1/tracks/1unBUyjeQUDiJ8N89XiDrr,https://api.spotify.com/v1/audio-analysis/1unBUyjeQUDiJ8N89XiDrr,128827,4
388,0.585,0.781,2,-3.808,1,0.0457,0.021,0.000187,0.627,0.336,115.946,audio_features,558ubozatFQlweufvHa3Ip,spotify:track:558ubozatFQlweufvHa3Ip,https://api.spotify.com/v1/tracks/558ubozatFQlweufvHa3Ip,https://api.spotify.com/v1/audio-analysis/558ubozatFQlweufvHa3Ip,273027,4
389,0.145,0.326,3,-11.85,1,0.0393,0.694,0.00303,0.16,0.118,36.967,audio_features,2nBwC0sBIO4xiZEsOCRb7N,spotify:track:2nBwC0sBIO4xiZEsOCRb7N,https://api.spotify.com/v1/tracks/2nBwC0sBIO4xiZEsOCRb7N,https://api.spotify.com/v1/audio-analysis/2nBwC0sBIO4xiZEsOCRb7N,209493,4
390,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,audio_features,73SpzrcaHk0RQPFP73vqVR,spotify:track:73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4
