,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
556,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,audio_features,5CPXR6lDTvngxtmMZxnWmC,spotify:track:5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/tracks/5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/audio-analysis/5CPXR6lDTvngxtmMZxnWmC,493933,4
557,0.381,0.82,7,-6.418,0,0.0398,0.000249,0.725,0.152,0.574,111.82,audio_features,0D8l86LXxKcgKAO17DfQsl,spotify:track:0D8l86LXxKcgKAO17DfQsl,https://api.spotify.com/v1/tracks/0D8l86LXxKcgKAO17DfQsl,https://api.spotify.com/v1/audio-analysis/0D8l86LXxKcgKAO17DfQsl,671360,4
558,0.221,0.944,1,-5.337,1,0.34,3.98e-05,0.0164,0.0926,0.248,88.719,audio_features,3z1M3nvvKkchcUr4OjlMLP,spotify:track:3z1M3nvvKkchcUr4OjlMLP,https://api.spotify.com/v1/tracks/3z1M3nvvKkchcUr4OjlMLP,https://api.spotify.com/v1/audio-analysis/3z1M3nvvKkchcUr4OjlMLP,374893,4
559,0.323,0.803,7,-7.397,1,0.0369,7.35e-05,0.834,0.0957,0.386,144.755,audio_features,0gGfmw4csswZmFPj9YK8GW,spotify:track:0gGfmw4csswZmFPj9YK8GW,https://api.spotify.com/v1/tracks/0gGfmw4csswZmFPj9YK8GW,https://api.spotify.com/v1/audio-analysis/0gGfmw4csswZmFPj9YK8GW,943529,5
560,0.409,0.512,9,-12.215,0,0.0291,0.0447,7.67e-05,0.493,0.652,172.424,audio_features,1hP54Zb9HFUK4C17d1sWrN,spotify:track:1hP54Zb9HFUK4C17d1sWrN,https://api.spotify.com/v1/tracks/1hP54Zb9HFUK4C17d1sWrN,https://api.spotify.com/v1/audio-analysis/1hP54Zb9HFUK4C17d1sWrN,224600,4
561,0.457,0.911,9,-6.835,1,0.0956,0.00011,0.143,0.339,0.205,120.016,audio_features,5UQGhfrLVNfjqY6gHDBRMR,spotify:track:5UQGhfrLVNfjqY6gHDBRMR,https://api.spotify.com/v1/tracks/5UQGhfrLVNfjqY6gHDBRMR,https://api.spotify.com/v1/audio-analysis/5UQGhfrLVNfjqY6gHDBRMR,509600,4
562,0.314,0.93,9,-6.237,1,0.105,2.01e-05,0.501,0.139,0.294,100.935,audio_features,1vxu8vMNshg5J8z3oA7QJZ,spotify:track:1vxu8vMNshg5J8z3oA7QJZ,https://api.spotify.com/v1/tracks/1vxu8vMNshg5J8z3oA7QJZ,https://api.spotify.com/v1/audio-analysis/1vxu8vMNshg5J8z3oA7QJZ,363680,4
563,0.35,0.52,2,-8.672,1,0.0352,0.0271,0.286,0.0782,0.147,140.054,audio_features,2sz6CUIPZCYXbeo8Yk1bPP,spotify:track:2sz6CUIPZCYXbeo8Yk1bPP,https://api.spotify.com/v1/tracks/2sz6CUIPZCYXbeo8Yk1bPP,https://api.spotify.com/v1/audio-analysis/2sz6CUIPZCYXbeo8Yk1bPP,450773,4
564,0.569,0.852,1,-4.827,0,0.0342,0.000727,0.645,0.303,0.663,144.961,audio_features,7pnBZ0vitnvhKzgCEafZ8A,spotify:track:7pnBZ0vitnvhKzgCEafZ8A,https://api.spotify.com/v1/tracks/7pnBZ0vitnvhKzgCEafZ8A,https://api.spotify.com/v1/audio-analysis/7pnBZ0vitnvhKzgCEafZ8A,202553,4
565,0.577,0.652,10,-6.814,1,0.0305,0.591,1.39e-05,0.0979,0.323,149.943,audio_features,10Dm3hTVWVFhOcSo0pVB2R,spotify:track:10Dm3hTVWVFhOcSo0pVB2R,https://api.spotify.com/v1/tracks/10Dm3hTVWVFhOcSo0pVB2R,https://api.spotify.com/v1/audio-analysis/10Dm3hTVWVFhOcSo0pVB2R,196440,4
566,0.324,0.994,1,-4.366,0,0.141,9.06e-05,0.347,0.0916,0.0841,105.012,audio_features,5AdoS3gS47x40nBNlNmPQ8,spotify:track:5AdoS3gS47x40nBNlNmPQ8,https://api.spotify.com/v1/tracks/5AdoS3gS47x40nBNlNmPQ8,https://api.spotify.com/v1/audio-analysis/5AdoS3gS47x40nBNlNmPQ8,291773,4
567,0.28,0.986,0,-7.012,1,0.115,3.73e-05,0.688,0.071,0.16,91.025,audio_features,0WSRrGVg1gO33MKIBPgBV2,spotify:track:0WSRrGVg1gO33MKIBPgBV2,https://api.spotify.com/v1/tracks/0WSRrGVg1gO33MKIBPgBV2,https://api.spotify.com/v1/audio-analysis/0WSRrGVg1gO33MKIBPgBV2,284507,4
568,0.322,0.988,0,-4.074,1,0.232,0.000731,0.00411,0.451,0.277,101.559,audio_features,21wB3DaIk112Ry3mEzqfit,spotify:track:21wB3DaIk112Ry3mEzqfit,https://api.spotify.com/v1/tracks/21wB3DaIk112Ry3mEzqfit,https://api.spotify.com/v1/audio-analysis/21wB3DaIk112Ry3mEzqfit,214360,4
569,0.319,0.952,4,-5.315,0,0.0723,6.28e-05,0.154,0.918,0.228,109.275,audio_features,14H2fE4WEdkEem0kjVeODT,spotify:track:14H2fE4WEdkEem0kjVeODT,https://api.spotify.com/v1/tracks/14H2fE4WEdkEem0kjVeODT,https://api.spotify.com/v1/audio-analysis/14H2fE4WEdkEem0kjVeODT,441467,4
570,0.445,0.612,9,-12.025,1,0.0589,0.118,0.00661,0.175,0.497,91.732,audio_features,4eZDMbQm12jmaTFT6fOBwo,spotify:track:4eZDMbQm12jmaTFT6fOBwo,https://api.spotify.com/v1/tracks/4eZDMbQm12jmaTFT6fOBwo,https://api.spotify.com/v1/audio-analysis/4eZDMbQm12jmaTFT6fOBwo,474400,4
571,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,audio_features,7uEcCGtM1FBBGIhPozhJjv,spotify:track:7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,179613,4
572,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,audio_features,3G7tRC24Uh09Hmp1KZ7LQ2,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/audio-analysis/3G7tRC24Uh09Hmp1KZ7LQ2,167373,4
573,0.493,0.719,9,-5.2,0,0.0304,0.000499,0.0347,0.0802,0.209,144.258,audio_features,59n8RDNnJn29BTFaPTIRZy,spotify:track:59n8RDNnJn29BTFaPTIRZy,https://api.spotify.com/v1/tracks/59n8RDNnJn29BTFaPTIRZy,https://api.spotify.com/v1/audio-analysis/59n8RDNnJn29BTFaPTIRZy,370547,4
574,0.698,0.746,5,-6.759,0,0.0443,0.166,4.24e-06,0.269,0.477,118.822,audio_features,2jzS0f1C4af20OavmCodWQ,spotify:track:2jzS0f1C4af20OavmCodWQ,https://api.spotify.com/v1/tracks/2jzS0f1C4af20OavmCodWQ,https://api.spotify.com/v1/audio-analysis/2jzS0f1C4af20OavmCodWQ,214947,4
575,0.418,0.835,0,-4.824,0,0.0449,2.33e-06,0.766,0.289,0.549,104.986,audio_features,0JBQnLKfLXmlkquabLtAgd,spotify:track:0JBQnLKfLXmlkquabLtAgd,https://api.spotify.com/v1/tracks/0JBQnLKfLXmlkquabLtAgd,https://api.spotify.com/v1/audio-analysis/0JBQnLKfLXmlkquabLtAgd,294867,4
576,0.572,0.492,10,-7.457,1,0.0303,0.102,0.0,0.563,0.228,70.002,audio_features,5lVaYkP6l27gin6rYJH1bC,spotify:track:5lVaYkP6l27gin6rYJH1bC,https://api.spotify.com/v1/tracks/5lVaYkP6l27gin6rYJH1bC,https://api.spotify.com/v1/audio-analysis/5lVaYkP6l27gin6rYJH1bC,212571,4
577,0.369,0.441,4,-11.879,1,0.0327,0.931,0.0199,0.105,0.218,128.968,audio_features,4BNew3AqFCvABdFsYMRiyB,spotify:track:4BNew3AqFCvABdFsYMRiyB,https://api.spotify.com/v1/tracks/4BNew3AqFCvABdFsYMRiyB,https://api.spotify.com/v1/audio-analysis/4BNew3AqFCvABdFsYMRiyB,241640,3
578,0.421,0.931,0,-4.569,1,0.0397,0.000451,0.287,0.0774,0.393,90.039,audio_features,0Jf3QiP8WrXEoFsaUsJi0b,spotify:track:0Jf3QiP8WrXEoFsaUsJi0b,https://api.spotify.com/v1/tracks/0Jf3QiP8WrXEoFsaUsJi0b,https://api.spotify.com/v1/audio-analysis/0Jf3QiP8WrXEoFsaUsJi0b,256333,4
579,0.581,0.816,2,-5.238,0,0.0471,0.000696,0.885,0.531,0.45,129.988,audio_features,2yWAPCnRMbpbGqVHAZzqgJ,spotify:track:2yWAPCnRMbpbGqVHAZzqgJ,https://api.spotify.com/v1/tracks/2yWAPCnRMbpbGqVHAZzqgJ,https://api.spotify.com/v1/audio-analysis/2yWAPCnRMbpbGqVHAZzqgJ,280314,4
580,0.64,0.846,9,-5.201,0,0.0298,0.0218,0.541,0.116,0.508,110.009,audio_features,2v7iJcMoQcN40fK9XEb42q,spotify:track:2v7iJcMoQcN40fK9XEb42q,https://api.spotify.com/v1/tracks/2v7iJcMoQcN40fK9XEb42q,https://api.spotify.com/v1/audio-analysis/2v7iJcMoQcN40fK9XEb42q,255455,4
581,0.461,0.963,8,-4.665,0,0.119,1.26e-05,0.907,0.359,0.597,129.985,audio_features,6HOstByHAFfuW1wVAaTTip,spotify:track:6HOstByHAFfuW1wVAaTTip,https://api.spotify.com/v1/tracks/6HOstByHAFfuW1wVAaTTip,https://api.spotify.com/v1/audio-analysis/6HOstByHAFfuW1wVAaTTip,265385,4
582,0.559,0.916,7,-4.53,1,0.0366,0.000143,0.743,0.262,0.415,113.034,audio_features,6DZb3JYHOAV0RR0VTEMCIn,spotify:track:6DZb3JYHOAV0RR0VTEMCIn,https://api.spotify.com/v1/tracks/6DZb3JYHOAV0RR0VTEMCIn,https://api.spotify.com/v1/audio-analysis/6DZb3JYHOAV0RR0VTEMCIn,246936,4
583,0.66,0.76,11,-5.488,0,0.0332,0.000601,0.312,0.0949,0.359,107.028,audio_features,0YPuRrM2NwzdtuShUKkts6,spotify:track:0YPuRrM2NwzdtuShUKkts6,https://api.spotify.com/v1/tracks/0YPuRrM2NwzdtuShUKkts6,https://api.spotify.com/v1/audio-analysis/0YPuRrM2NwzdtuShUKkts6,215999,4
584,0.894,0.548,7,-9.222,1,0.131,0.0906,0.0,0.0595,0.361,117.01,audio_features,0rzST5Sacf8B1GNzNfRcLP,spotify:track:0rzST5Sacf8B1GNzNfRcLP,https://api.spotify.com/v1/tracks/0rzST5Sacf8B1GNzNfRcLP,https://api.spotify.com/v1/audio-analysis/0rzST5Sacf8B1GNzNfRcLP,151795,4
585,0.553,0.885,0,-4.063,1,0.0385,0.000667,0.00072,0.209,0.484,96.025,audio_features,6MYzjR2rH0hfz91FsaR1ox,spotify:track:6MYzjR2rH0hfz91FsaR1ox,https://api.spotify.com/v1/tracks/6MYzjR2rH0hfz91FsaR1ox,https://api.spotify.com/v1/audio-analysis/6MYzjR2rH0hfz91FsaR1ox,240006,4
586,0.597,0.845,1,-7.803,0,0.0335,0.00267,0.173,0.203,0.63,140.005,audio_features,3v3VFa7Dt32gNR27jfw7DG,spotify:track:3v3VFa7Dt32gNR27jfw7DG,https://api.spotify.com/v1/tracks/3v3VFa7Dt32gNR27jfw7DG,https://api.spotify.com/v1/audio-analysis/3v3VFa7Dt32gNR27jfw7DG,233819,4
587,0.431,0.723,8,-5.887,1,0.056,0.145,0.0,0.375,0.189,130.547,audio_features,7wuJGgpTNzbUyn26IOY6rj,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,267360,4
588,0.206,0.785,9,-5.841,0,0.0493,5.12e-05,0.895,0.137,0.201,124.353,audio_features,0whlO9oEAYISh4plID7lXa,spotify:track:0whlO9oEAYISh4plID7lXa,https://api.spotify.com/v1/tracks/0whlO9oEAYISh4plID7lXa,https://api.spotify.com/v1/audio-analysis/0whlO9oEAYISh4plID7lXa,686920,4
589,0.234,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.846,audio_features,4jMU8MNUIgjNvPK66DPuCZ,spotify:track:4jMU8MNUIgjNvPK66DPuCZ,https://api.spotify.com/v1/tracks/4jMU8MNUIgjNvPK66DPuCZ,https://api.spotify.com/v1/audio-analysis/4jMU8MNUIgjNvPK66DPuCZ,406827,4
590,0.173,0.317,9,-17.18,0,0.0438,0.782,0.845,0.108,0.0419,84.728,audio_features,1NClfLPFneHXcvHSkF64JK,spotify:track:1NClfLPFneHXcvHSkF64JK,https://api.spotify.com/v1/tracks/1NClfLPFneHXcvHSkF64JK,https://api.spotify.com/v1/audio-analysis/1NClfLPFneHXcvHSkF64JK,282813,4
591,0.22,0.582,2,-11.945,1,0.0556,0.587,0.842,0.11,0.0332,114.957,audio_features,7gTyR63h4FXXxOIXTZYDzv,spotify:track:7gTyR63h4FXXxOIXTZYDzv,https://api.spotify.com/v1/tracks/7gTyR63h4FXXxOIXTZYDzv,https://api.spotify.com/v1/audio-analysis/7gTyR63h4FXXxOIXTZYDzv,386173,4
592,0.182,0.808,8,-5.4,1,0.0514,6.72e-06,0.91,0.155,0.177,123.34,audio_features,1Oe2Um6K7AsiDjKOBKKbZP,spotify:track:1Oe2Um6K7AsiDjKOBKKbZP,https://api.spotify.com/v1/tracks/1Oe2Um6K7AsiDjKOBKKbZP,https://api.spotify.com/v1/audio-analysis/1Oe2Um6K7AsiDjKOBKKbZP,877053,4
593,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4
594,0.351,0.395,10,-8.745,1,0.0361,0.0337,0.00454,0.122,0.302,176.836,audio_features,09aF9vhHwC187dABixAOfV,spotify:track:09aF9vhHwC187dABixAOfV,https://api.spotify.com/v1/tracks/09aF9vhHwC187dABixAOfV,https://api.spotify.com/v1/audio-analysis/09aF9vhHwC187dABixAOfV,152933,4
595,0.465,0.936,6,-5.05,1,0.138,8.84e-05,0.000328,0.0661,0.461,82.006,audio_features,527rOHTuKjeF5vpF0zkr9S,spotify:track:527rOHTuKjeF5vpF0zkr9S,https://api.spotify.com/v1/tracks/527rOHTuKjeF5vpF0zkr9S,https://api.spotify.com/v1/audio-analysis/527rOHTuKjeF5vpF0zkr9S,257800,4
596,0.416,0.95,0,-5.78,0,0.172,0.002,0.000518,0.104,0.0685,106.546,audio_features,6YmRb4sWbukXrXnra4Xj36,spotify:track:6YmRb4sWbukXrXnra4Xj36,https://api.spotify.com/v1/tracks/6YmRb4sWbukXrXnra4Xj36,https://api.spotify.com/v1/audio-analysis/6YmRb4sWbukXrXnra4Xj36,439840,4
597,0.463,0.99,7,-4.891,1,0.111,1.44e-05,0.0109,0.119,0.0449,110.092,audio_features,0o1F2rRs6K0WFHP047fnDX,spotify:track:0o1F2rRs6K0WFHP047fnDX,https://api.spotify.com/v1/tracks/0o1F2rRs6K0WFHP047fnDX,https://api.spotify.com/v1/audio-analysis/0o1F2rRs6K0WFHP047fnDX,214477,4
598,0.194,0.946,2,-5.04,0,0.0742,1.72e-05,0.858,0.355,0.0534,98.626,audio_features,63OqMoUP4Racq9holZo6dU,spotify:track:63OqMoUP4Racq9holZo6dU,https://api.spotify.com/v1/tracks/63OqMoUP4Racq9holZo6dU,https://api.spotify.com/v1/audio-analysis/63OqMoUP4Racq9holZo6dU,447298,4
599,0.106,0.803,4,-4.727,0,0.0734,3.25e-06,0.908,0.31,0.112,154.99,audio_features,1XIlhPjBt4udymVWzcPrwm,spotify:track:1XIlhPjBt4udymVWzcPrwm,https://api.spotify.com/v1/tracks/1XIlhPjBt4udymVWzcPrwm,https://api.spotify.com/v1/audio-analysis/1XIlhPjBt4udymVWzcPrwm,616787,4
600,0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,audio_features,276zciJ7Fg7Jk6Ta6QuLkp,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,https://api.spotify.com/v1/tracks/276zciJ7Fg7Jk6Ta6QuLkp,https://api.spotify.com/v1/audio-analysis/276zciJ7Fg7Jk6Ta6QuLkp,169727,4
601,0.116,0.804,7,-4.669,1,0.0766,6.84e-06,0.916,0.384,0.0957,82.211,audio_features,6l3A2EWZSOA8LTMmzRCyD3,spotify:track:6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/tracks/6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/audio-analysis/6l3A2EWZSOA8LTMmzRCyD3,554573,4
602,0.489,0.443,2,-12.499,1,0.0276,0.021,0.00337,0.333,0.471,130.887,audio_features,1DkQMumDKBy6wj8QyaVGbx,spotify:track:1DkQMumDKBy6wj8QyaVGbx,https://api.spotify.com/v1/tracks/1DkQMumDKBy6wj8QyaVGbx,https://api.spotify.com/v1/audio-analysis/1DkQMumDKBy6wj8QyaVGbx,322560,4
603,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
604,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,audio_features,55n9yjI6qqXh5F2mYvUc2y,spotify:track:55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/tracks/55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/audio-analysis/55n9yjI6qqXh5F2mYvUc2y,247160,4
605,0.494,0.403,11,-14.354,0,0.0711,0.0186,0.0165,0.677,0.47,140.6,audio_features,3WC6fKFGHqGDgic4WZUvkq,spotify:track:3WC6fKFGHqGDgic4WZUvkq,https://api.spotify.com/v1/tracks/3WC6fKFGHqGDgic4WZUvkq,https://api.spotify.com/v1/audio-analysis/3WC6fKFGHqGDgic4WZUvkq,474072,4
606,0.271,0.481,7,-9.979,0,0.037,0.106,0.465,0.153,0.121,117.925,audio_features,2gLJXznQp4kGsVz8BptfHS,spotify:track:2gLJXznQp4kGsVz8BptfHS,https://api.spotify.com/v1/tracks/2gLJXznQp4kGsVz8BptfHS,https://api.spotify.com/v1/audio-analysis/2gLJXznQp4kGsVz8BptfHS,744569,4
607,0.275,0.494,4,-13.821,0,0.0444,0.0199,0.000677,0.426,0.301,148.191,audio_features,5Ahcvq8xtnJxCfm9jtpURO,spotify:track:5Ahcvq8xtnJxCfm9jtpURO,https://api.spotify.com/v1/tracks/5Ahcvq8xtnJxCfm9jtpURO,https://api.spotify.com/v1/audio-analysis/5Ahcvq8xtnJxCfm9jtpURO,476866,4
608,0.519,0.862,7,-2.609,1,0.0424,0.0156,2.37e-06,0.164,0.396,159.938,audio_features,3qRXuJ58B2wcNNMk5yyAMn,spotify:track:3qRXuJ58B2wcNNMk5yyAMn,https://api.spotify.com/v1/tracks/3qRXuJ58B2wcNNMk5yyAMn,https://api.spotify.com/v1/audio-analysis/3qRXuJ58B2wcNNMk5yyAMn,159329,4
609,0.475,0.102,7,-17.592,1,0.0432,0.94,1.78e-06,0.122,0.347,85.168,audio_features,2jnOUdpaFKr9koG1Vtbj6v,spotify:track:2jnOUdpaFKr9koG1Vtbj6v,https://api.spotify.com/v1/tracks/2jnOUdpaFKr9koG1Vtbj6v,https://api.spotify.com/v1/audio-analysis/2jnOUdpaFKr9koG1Vtbj6v,95059,4
610,0.286,0.319,4,-12.932,0,0.032,0.00711,0.00897,0.0855,0.103,129.896,audio_features,4rEle6gif1VERA41tjOTIq,spotify:track:4rEle6gif1VERA41tjOTIq,https://api.spotify.com/v1/tracks/4rEle6gif1VERA41tjOTIq,https://api.spotify.com/v1/audio-analysis/4rEle6gif1VERA41tjOTIq,526823,4
611,0.375,0.682,0,-6.901,0,0.0364,0.00155,0.6,0.0897,0.391,159.231,audio_features,6AioOohg4bQZFA4jIYQQ2r,spotify:track:6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/tracks/6AioOohg4bQZFA4jIYQQ2r,https://api.spotify.com/v1/audio-analysis/6AioOohg4bQZFA4jIYQQ2r,363067,4
612,0.417,0.529,9,-9.338,0,0.0315,0.00211,0.755,0.11,0.0561,114.116,audio_features,03sEzk1VyrUZSgyhoQR0LZ,spotify:track:03sEzk1VyrUZSgyhoQR0LZ,https://api.spotify.com/v1/tracks/03sEzk1VyrUZSgyhoQR0LZ,https://api.spotify.com/v1/audio-analysis/03sEzk1VyrUZSgyhoQR0LZ,713192,1
613,0.388,0.729,1,-11.217,0,0.0431,0.553,0.195,0.391,0.428,157.594,audio_features,0yg93GXlS0ZmLsFpXG5bT2,spotify:track:0yg93GXlS0ZmLsFpXG5bT2,https://api.spotify.com/v1/tracks/0yg93GXlS0ZmLsFpXG5bT2,https://api.spotify.com/v1/audio-analysis/0yg93GXlS0ZmLsFpXG5bT2,307933,4
614,0.473,0.904,4,-3.958,1,0.225,0.0248,0.0,0.362,0.159,86.828,audio_features,6KASl3S3bdyrn8GxjlVimb,spotify:track:6KASl3S3bdyrn8GxjlVimb,https://api.spotify.com/v1/tracks/6KASl3S3bdyrn8GxjlVimb,https://api.spotify.com/v1/audio-analysis/6KASl3S3bdyrn8GxjlVimb,216000,4
615,0.662,0.918,10,-5.915,0,0.492,0.603,0.0,0.405,0.516,88.833,audio_features,7oFnyYm3SIqDJCAYAA1oZI,spotify:track:7oFnyYm3SIqDJCAYAA1oZI,https://api.spotify.com/v1/tracks/7oFnyYm3SIqDJCAYAA1oZI,https://api.spotify.com/v1/audio-analysis/7oFnyYm3SIqDJCAYAA1oZI,188641,4
616,0.552,0.861,4,-4.114,0,0.243,0.125,0.0,0.388,0.56,86.639,audio_features,7ikkUWdCqtyEGgSPyVxePq,spotify:track:7ikkUWdCqtyEGgSPyVxePq,https://api.spotify.com/v1/tracks/7ikkUWdCqtyEGgSPyVxePq,https://api.spotify.com/v1/audio-analysis/7ikkUWdCqtyEGgSPyVxePq,232921,4
617,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,audio_features,1g8lVIsEkDaGD1nKw6fwUb,spotify:track:1g8lVIsEkDaGD1nKw6fwUb,https://api.spotify.com/v1/tracks/1g8lVIsEkDaGD1nKw6fwUb,https://api.spotify.com/v1/audio-analysis/1g8lVIsEkDaGD1nKw6fwUb,199881,4
618,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,audio_features,2T2vudIHfVMA5ychWTU3KA,spotify:track:2T2vudIHfVMA5ychWTU3KA,https://api.spotify.com/v1/tracks/2T2vudIHfVMA5ychWTU3KA,https://api.spotify.com/v1/audio-analysis/2T2vudIHfVMA5ychWTU3KA,234880,4
619,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.15,0.0699,0.187,149.272,audio_features,6DyywdbmTzlmXBzG9ym7Rt,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/tracks/6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/audio-analysis/6DyywdbmTzlmXBzG9ym7Rt,306853,4
620,0.81,0.708,11,-4.657,1,0.328,0.71,0.0,0.557,0.722,92.272,audio_features,2Wf2u3sZ8rR1sdiBuSbeR0,spotify:track:2Wf2u3sZ8rR1sdiBuSbeR0,https://api.spotify.com/v1/tracks/2Wf2u3sZ8rR1sdiBuSbeR0,https://api.spotify.com/v1/audio-analysis/2Wf2u3sZ8rR1sdiBuSbeR0,294749,4
621,0.754,0.778,10,-2.745,0,0.134,0.365,6.96e-05,0.152,0.95,74.999,audio_features,0ERnYArznxdTBEIj1VSta8,spotify:track:0ERnYArznxdTBEIj1VSta8,https://api.spotify.com/v1/tracks/0ERnYArznxdTBEIj1VSta8,https://api.spotify.com/v1/audio-analysis/0ERnYArznxdTBEIj1VSta8,269232,4
622,0.457,0.909,6,-4.749,0,0.328,0.13,0.0,0.48,0.615,87.412,audio_features,7e0nXDIIa6hFqI4HmuanLP,spotify:track:7e0nXDIIa6hFqI4HmuanLP,https://api.spotify.com/v1/tracks/7e0nXDIIa6hFqI4HmuanLP,https://api.spotify.com/v1/audio-analysis/7e0nXDIIa6hFqI4HmuanLP,333778,4
623,0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65e-05,0.301,0.648,159.943,audio_features,5jbDih9bLGmI8ycUKkN5XA,spotify:track:5jbDih9bLGmI8ycUKkN5XA,https://api.spotify.com/v1/tracks/5jbDih9bLGmI8ycUKkN5XA,https://api.spotify.com/v1/audio-analysis/5jbDih9bLGmI8ycUKkN5XA,100291,4
624,0.44,0.968,1,-3.068,0,0.301,0.00534,0.0,0.757,0.503,179.827,audio_features,1zjSuvvLpPoJwnywiFIX7E,spotify:track:1zjSuvvLpPoJwnywiFIX7E,https://api.spotify.com/v1/tracks/1zjSuvvLpPoJwnywiFIX7E,https://api.spotify.com/v1/audio-analysis/1zjSuvvLpPoJwnywiFIX7E,230435,4
625,0.62,0.786,9,-5.22,0,0.167,0.143,0.0,0.46,0.679,164.057,audio_features,24FR8mXTaiGZPrxnkf1kcP,spotify:track:24FR8mXTaiGZPrxnkf1kcP,https://api.spotify.com/v1/tracks/24FR8mXTaiGZPrxnkf1kcP,https://api.spotify.com/v1/audio-analysis/24FR8mXTaiGZPrxnkf1kcP,265191,4
626,0.806,0.756,7,-4.093,0,0.208,0.385,0.0,0.11,0.637,141.97,audio_features,6yIGZp1AaFBoDczu3b4hVU,spotify:track:6yIGZp1AaFBoDczu3b4hVU,https://api.spotify.com/v1/tracks/6yIGZp1AaFBoDczu3b4hVU,https://api.spotify.com/v1/audio-analysis/6yIGZp1AaFBoDczu3b4hVU,283867,4
627,0.794,0.845,1,-6.118,1,0.387,0.372,0.0,0.124,0.831,93.939,audio_features,41hwbZ1yF705MxJ7H9bwEu,spotify:track:41hwbZ1yF705MxJ7H9bwEu,https://api.spotify.com/v1/tracks/41hwbZ1yF705MxJ7H9bwEu,https://api.spotify.com/v1/audio-analysis/41hwbZ1yF705MxJ7H9bwEu,174901,4
628,0.588,0.897,5,-10.838,0,0.0429,1.36e-05,0.039,0.101,0.841,116.213,audio_features,6xid2NOIS1aqviPPe67OqF,spotify:track:6xid2NOIS1aqviPPe67OqF,https://api.spotify.com/v1/tracks/6xid2NOIS1aqviPPe67OqF,https://api.spotify.com/v1/audio-analysis/6xid2NOIS1aqviPPe67OqF,265560,4
629,0.602,0.75,11,-10.877,0,0.0483,9.09e-05,0.00148,0.28,0.738,113.917,audio_features,402sXCQikR6VV2x2265Jsm,spotify:track:402sXCQikR6VV2x2265Jsm,https://api.spotify.com/v1/tracks/402sXCQikR6VV2x2265Jsm,https://api.spotify.com/v1/audio-analysis/402sXCQikR6VV2x2265Jsm,279067,4
